2459951.679097	0.698014	0.047220
2459951.685347	0.692108	0.036095
2459951.691597	0.688529	0.026823
2459951.697847	0.671398	0.003704
2459951.704097	0.672340	0.001766
2459951.710347	0.673213	0.007655
2459951.716597	0.664690	0.023263
2459951.722847	0.674751	0.020490
2459951.729097	0.697009	0.005954
2459951.735347	0.716784	0.005904
2459951.741597	0.703448	0.015519
2459951.747847	0.709808	0.017652
2459951.754097	0.752459	0.016370
2459951.760347	0.728817	0.015922
2459951.766597	0.770472	0.016726
2459951.772847	0.798875	0.036055
2459951.779097	0.793363	0.021561
2459951.785347	0.776087	0.004931
2459951.791597	0.807934	0.017628
2459951.797847	0.791549	0.007871
2459951.804097	0.820707	0.012059
2459951.810347	0.800729	0.017192
2459951.816597	0.829186	0.002367
2459951.822847	0.838581	0.002832
2459951.829097	0.848951	0.003888
2459951.835347	0.836131	0.017738
2459951.841597	0.859510	0.002363
2459951.847847	0.882868	0.012496
2459951.854097	0.882089	0.002800
2459951.860347	0.877942	0.009393
2459951.866597	0.878040	0.016469
2459951.872847	0.936288	0.034544
2459951.879097	0.916914	0.007337
2459951.885347	0.901500	0.015141
2459951.891597	0.929632	0.006664
2459951.897847	0.925648	0.003447
2459951.904097	0.924951	0.010273
2459951.910347	0.942484	0.001524
2459951.916597	0.941244	0.004861
2459951.922847	0.935902	0.015047
2459951.929097	0.962894	0.007483
2459951.935347	1.019112	0.059581
2459951.941597	0.955988	0.007190
2459951.947847	0.967932	0.001413
2459951.954097	0.950718	0.018638
2459951.960347	0.989494	0.017762
2459951.966597	0.963907	0.009788
2459951.972847	0.984626	0.009276
2459951.979097	0.993801	0.017260
2459951.985347	0.996662	0.019494
2459951.991597	0.942669	0.034725
2459951.997847	0.980302	0.003017
2459952.004097	0.987280	0.010481
2459952.010347	0.986734	0.011049
2459952.016597	0.971989	0.002180
2459952.022847	0.951824	0.020566
2459952.029097	0.994446	0.024240
2459952.035347	0.951089	0.016371
2459952.041597	0.987894	0.023560
2459952.047847	0.951699	0.009180
2459952.054097	0.925451	0.031754
2459952.060347	0.966591	0.013655
2459952.066597	0.926753	0.021443
2459952.072847	0.983976	0.040560
2459952.079097	0.965013	0.026642
2459952.085347	0.914034	0.018644
2459952.091597	0.910234	0.016407
2459952.097847	0.905641	0.015084
2459952.104097	0.907780	0.006735
2459952.110347	0.888057	0.019623
2459952.116597	0.925608	0.024998
2459952.122847	0.892800	0.001097
2459952.129097	0.895369	0.008742
2459952.135347	0.874836	0.003873
2459952.141597	0.888607	0.017086
2459952.147847	0.846362	0.017765
2459952.154097	0.847662	0.008181
2459952.160347	0.839147	0.008570
2459952.166597	0.830857	0.009642
2459952.172847	0.867952	0.035616
2459952.179097	0.808557	0.015076
2459952.185347	0.821807	0.005400
2459952.191597	0.791374	0.017152
2459952.197847	0.799202	0.000904
